PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Andre Ellington,,Jax,L 7-29,,0/0,0,0,0,,0,0,0,,2,35,0,3,,0,0,0,,5.5
Joe Mixon,,Bal,L 0-20,,0/0,0,0,0,,8,9,0,,3,15,0,3,,0,0,0,,5.4
Paul Perkins,,@Dal,L 3-19,,0/0,0,0,0,,7,16,0,,2,9,0,3,,0,0,0,,4.5
DeAndre Washington,,@Ten,W 26-16,,0/0,0,0,0,,3,4,0,,2,18,0,2,,0,0,0,,4.2
Duke Johnson Jr.,,Pit,L 18-21,,0/0,0,0,0,,0,0,0,,2,20,0,5,,0,0,0,,4
Jalen Richard,,@Ten,W 26-16,,0/0,0,0,0,,5,22,0,,1,6,0,1,,0,0,0,,3.8
Austin Ekeler,,@Den,L 21-24,,0/0,0,0,0,,0,0,0,,2,18,0,2,,0,0,0,,3.8
Kyle Juszczyk,,Car,L 3-23,,0/0,0,0,0,,1,0,0,,2,17,0,4,,0,0,0,,3.7
Matthew Dayes,,Pit,L 18-21,,0/0,0,0,0,,3,7,0,,2,9,0,2,,0,0,0,,3.6
Jeremy Hill*,,Bal,L 0-20,,0/0,0,0,0,,6,26,0,,1,-2,0,1,,0,0,0,,3.4
Rex Burkhead*,,KC,L 27-42,,0/0,0,0,0,,3,15,0,,1,8,0,3,,0,0,0,,3.3
Rob Kelley*,,Phi,L 17-30,,0/0,0,0,0,,10,30,0,,0,0,0,1,,0,0,0,,3
Derrick Henry,,Oak,L 16-26,,0/0,0,0,0,,6,25,0,,0,0,0,0,,0,0,0,,2.5
Orleans Darkwa,,@Dal,L 3-19,,0/0,0,0,0,,3,14,0,,1,-1,0,1,,0,0,0,,2.3
Dwayne Washington,,Ari,W 35-23,,0/0,0,0,0,,6,22,0,,0,0,0,0,,0,0,0,,2.2
Jamaal Charles*,,LAC,W 24-21,,0/0,0,0,0,,10,40,0,,0,0,0,1,,0,1,0,,2
Wendell Smallwood,,@Wsh,W 30-17,,0/0,0,0,0,,4,4,0,,1,5,0,1,,0,0,0,,1.9
Adrian Peterson*,,@Det,L 23-35,,0/0,0,0,0,,6,18,0,,0,0,0,1,,0,0,0,,1.8
Patrick DiMarco,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,1,5,0,1,,0,0,0,,1.5
Robert Turbin*,,@LAR,L 9-46,,0/0,0,0,0,,2,7,0,,1,-4,0,1,,0,0,0,,1.3
C.J. Prosise*,,@GB,L 9-17,,0/0,0,0,0,,4,11,0,,0,0,0,0,,0,0,0,,1.1
James Conner*,,@Cle,W 21-18,,0/0,0,0,0,,4,11,0,,0,0,0,0,,0,0,0,,1.1
Matt Breida,,Car,L 3-23,,0/0,0,0,0,,4,11,0,,0,0,0,0,,0,0,0,,1.1
Branden Oliver,,@Den,L 21-24,,0/0,0,0,0,,4,10,0,,0,0,0,1,,0,0,0,,1
Dion Lewis,,KC,L 27-42,,0/0,0,0,0,,2,9,0,,0,0,0,0,,0,0,0,,0.9
Jamaal Williams,,Sea,W 17-9,,0/0,0,0,0,,2,9,0,,0,0,0,0,,0,0,0,,0.9
Michael Burton,,Atl,L 17-23,,0/0,0,0,0,,1,7,0,,0,0,0,0,,0,0,0,,0.7
Latavius Murray,,NO,W 29-19,,0/0,0,0,0,,2,6,0,,0,0,0,0,,0,0,0,,0.6
D'Onta Foreman*,,Jax,L 7-29,,0/0,0,0,0,,1,4,0,,0,0,0,0,,0,0,0,,0.4
Eddie Lacy,,@GB,L 9-17,,0/0,0,0,0,,5,3,0,,0,0,0,0,,0,0,0,,0.3
John Kuhn*,,@Min,L 19-29,,0/0,0,0,0,,1,2,0,,0,0,0,0,,0,0,0,,0.2
Alfred Morris,,NYG,W 19-3,,0/0,0,0,0,,4,1,0,,0,0,0,0,,0,0,0,,0.1
Fozzy Whittaker,,@SF,W 23-3,,0/0,0,0,0,,1,1,0,,0,0,0,0,,0,0,0,,0.1
Justin Davis,,Ind,W 46-9,,0/0,0,0,0,,1,1,0,,0,0,0,0,,0,0,0,,0.1
Steven Jackson,,KC,L 27-42,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Reggie Bush,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DeAngelo Williams,,@Cle,W 21-18,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Fred Jackson,,@GB,L 9-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ahmad Bradshaw,,@LAR,L 9-46,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Pierre Thomas,,Phi,L 17-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darren McFadden,,NYG,W 19-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chris Johnson,,@Det,L 23-35,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jerome Felton,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tim Hightower,,Car,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Justin Forsett,,LAC,W 24-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcel Reece,,@GB,L 9-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Donald Brown,,KC,L 27-42,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rashad Jennings,,@Dal,L 3-19,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cedric Peerman*,,Bal,L 0-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcus Thigpen,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darrel Young,,@SF,W 23-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
C.J. Spiller*,,@NE,W 42-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ryan Mathews,,@Wsh,W 30-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dexter McCluster,,@Den,L 21-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ben Tate,,@Cle,W 21-18,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Toby Gerhart,,@Hou,W 29-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Boobie Dixon,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Starks,,Sea,W 17-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Joique Bell,,Ari,W 35-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Develin,,KC,L 27-42,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tyler Clutts,,NYG,W 19-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Stevan Ridley,,@Cle,W 21-18,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ryan Williams,,NYG,W 19-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony Sherman,,@NE,W 42-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kendall Hunter,,@Min,L 19-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Taiwan Jones*,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jordan Todman*,,Jax,L 7-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Roy Helu Jr.,,@Ten,W 26-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DuJuan Harris,,@Hou,W 29-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Matt Asiata,,Ari,W 35-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Shaun Draughn,,@Dal,L 3-19,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chase Reynolds,,Ind,W 46-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Will Johnson,,@Dal,L 3-19,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Trent Richardson,,@Cin,W 20-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chris Polk,,Jax,L 7-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bernard Pierce,,LAC,W 24-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ronnie Hillman,,NYG,W 19-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cyrus Gray,,@Chi,W 23-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Vick Ballard,,@Min,L 19-29,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Herron,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bryce Brown,,@GB,L 9-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daryl Richardson,,@LAR,L 9-46,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cory Harkey,,Ind,W 46-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Joe Banyard,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Derrick Coleman,,@Chi,W 23-17,,0/0,0,0,0,,0,0,0,,0,0,0,1,,0,0,0,,0
Jonas Gray,,@Hou,W 29-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Lance Dunbar,,Ind,W 46-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Travaris Cadet*,,NYJ,W 21-12,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Bolden,,KC,L 27-42,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bobby Rainey Jr.,,@Cin,W 20-0,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jonathan Grimes,,@Hou,W 29-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jamize Olawale,,@Ten,W 26-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Knile Davis,,@Cle,W 21-18,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Christine Michael*,,@LAR,L 9-46,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kenjon Barner,,@Wsh,W 30-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Denard Robinson,,@Hou,W 29-7,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Mike James*,,Ari,W 35-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Stepfan Taylor,,@Det,L 23-35,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Zac Stacy,,@Buf,L 12-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Spencer Ware*,,@NE,W 42-27,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Benny Cunningham,,Atl,L 17-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
