PLAYER,,OPP,STATUS ET,,C/A,YDS,TD,INT,,RUSH,YDS,TD,,REC,YDS,TD,TAR,,2PC,FUML,TD,,PTS
Samaje Perine,,@Dal,L 14-38,,0/0,0,0,0,,12,38,0,,3,31,0,3,,0,0,0,,9.9
Kerwynn Williams,,LAR,L 16-32,,0/0,0,0,0,,16,97,0,,0,0,0,0,,0,0,0,,9.7
Carlos Hyde,,@Chi,W 15-14,,0/0,0,0,0,,17,54,0,,3,12,0,5,,0,0,0,,9.6
Kareem Hunt,,@NYJ,L 31-38,,0/0,0,0,0,,9,40,0,,3,23,0,5,,0,0,0,,9.3
Dion Lewis,,@Buf,W 23-3,,0/0,0,0,0,,15,92,0,,0,0,0,0,,0,0,0,,9.2
Devonta Freeman,,Min,L 9-14,,0/0,0,0,0,,12,74,0,,1,7,0,2,,0,0,0,,9.1
James White*,,@Buf,W 23-3,,0/0,0,0,0,,5,18,0,,4,32,0,6,,0,0,0,,9
Rod Smith*,,Wsh,W 38-14,,0/0,0,0,0,,10,27,1,,0,0,0,1,,0,0,0,,8.7
Byron Marshall*,,@Dal,L 14-38,,0/0,0,0,0,,4,12,0,,5,24,0,6,,0,0,0,,8.6
J.D. McKissic,,Phi,W 24-10,,0/0,0,0,0,,1,-1,0,,1,15,1,4,,0,0,0,,8.4
Aaron Jones*,,TB,W 26-20,,0/0,0,0,0,,1,20,1,,0,0,0,0,,0,0,0,,8
Tevin Coleman,,Min,L 9-14,,0/0,0,0,0,,8,22,0,,3,27,0,6,,0,0,0,,7.9
Jay Ajayi,,@Sea,L 10-24,,0/0,0,0,0,,9,35,0,,3,11,0,4,,0,0,0,,7.6
DeAndre Washington,,NYG,W 24-17,,0/0,0,0,0,,6,16,1,,0,0,0,0,,0,0,0,,7.6
Travaris Cadet*,,NE,L 3-23,,0/0,0,0,0,,4,22,0,,3,19,0,5,,0,0,0,,7.1
Charles Sims,,@GB,L 20-26,,0/0,0,0,0,,3,16,0,,2,35,0,2,,0,0,0,,7.1
Corey Clement,,@Sea,L 10-24,,0/0,0,0,0,,3,7,0,,3,30,0,3,,0,0,0,,6.7
Marlon Mack,,@Jax,L 10-30,,0/0,0,0,0,,6,46,0,,1,8,0,2,,0,0,0,,6.4
Elijhaa Penny,,LAR,L 16-32,,0/0,0,0,0,,2,4,1,,0,0,0,0,,0,0,0,,6.4
Frank Gore,,@Jax,L 10-30,,0/0,0,0,0,,13,61,0,,0,0,0,0,,0,0,0,,6.1
Austin Ekeler,,Cle,W 19-10,,0/0,0,0,0,,4,19,0,,2,21,0,3,,0,0,0,,6
Matt Breida,,@Chi,W 15-14,,0/0,0,0,0,,12,45,0,,1,4,0,1,,0,0,0,,5.9
Isaiah Crowell,,@LAC,L 10-19,,0/0,0,0,0,,10,41,0,,1,3,0,1,,0,0,0,,5.4
Kyle Juszczyk,,@Chi,W 15-14,,0/0,0,0,0,,1,3,0,,3,20,0,3,,0,0,0,,5.3
Joe Mixon,,Pit,L 20-23,,0/0,0,0,0,,7,34,0,,1,8,0,1,,0,0,0,,5.2
Josh Ferguson,,@Jax,L 10-30,,0/0,0,0,0,,0,0,0,,3,16,0,3,,0,0,0,,4.6
T.J. Yeldon,,Ind,W 30-10,,0/0,0,0,0,,0,0,0,,2,25,0,2,,0,0,0,,4.5
D.J. Foster,,LAR,L 16-32,,0/0,0,0,0,,2,5,0,,2,20,0,5,,0,0,0,,4.5
Danny Woodhead,,Det,W 44-20,,0/0,0,0,0,,3,9,0,,2,14,0,2,,0,0,0,,4.3
Jamize Olawale,,NYG,W 24-17,,0/0,0,0,0,,1,9,0,,2,14,0,2,,0,0,0,,4.3
Jordan Howard,,SF,L 14-15,,0/0,0,0,0,,13,38,0,,1,-5,0,2,,0,0,0,,4.3
Shane Vereen,,@Oak,L 17-24,,0/0,0,0,0,,1,-3,0,,3,13,0,3,,0,0,0,,4
Elijah McGuire,,KC,W 38-31,,0/0,0,0,0,,5,20,0,,0,0,0,0,,1,0,0,,4
Javorius Allen,,Det,W 44-20,,0/0,0,0,0,,7,22,0,,1,4,0,1,,0,0,0,,3.6
Duke Johnson Jr.,,@LAC,L 10-19,,0/0,0,0,0,,7,2,0,,2,10,0,4,,0,0,0,,3.2
Akeem Hunt*,,@NYJ,L 31-38,,0/0,0,0,0,,1,2,0,,1,20,0,1,,0,0,0,,3.2
Wayne Gallman,,@Oak,L 17-24,,0/0,0,0,0,,3,11,0,,1,8,0,1,,0,0,0,,2.9
LeGarrette Blount,,@Sea,L 10-24,,0/0,0,0,0,,8,26,0,,0,0,0,0,,0,0,0,,2.6
Chris Ivory,,Ind,W 30-10,,0/0,0,0,0,,4,12,0,,1,3,0,1,,0,0,0,,2.5
Jacquizz Rodgers,,@GB,L 20-26,,0/0,0,0,0,,3,25,0,,0,0,0,0,,0,0,0,,2.5
C.J. Ham,,@Atl,W 14-9,,0/0,0,0,0,,1,1,0,,1,12,0,1,,0,0,0,,2.3
Senorise Perry,,Den,W 35-9,,0/0,0,0,0,,5,22,0,,0,0,0,0,,0,0,0,,2.2
Alfred Blue,,@Ten,L 13-24,,0/0,0,0,0,,4,2,0,,1,7,0,1,,0,0,0,,1.9
Jalen Richard,,NYG,W 24-17,,0/0,0,0,0,,1,4,0,,1,5,0,3,,0,0,0,,1.9
Devontae Booker,,@Mia,L 9-35,,0/0,0,0,0,,2,8,0,,1,0,0,1,,0,0,0,,1.8
Paul Perkins,,@Oak,L 17-24,,0/0,0,0,0,,3,12,0,,0,0,0,0,,0,0,0,,1.2
James Conner*,,@Cin,W 23-20,,0/0,0,0,0,,3,12,0,,0,0,0,0,,0,0,0,,1.2
Thomas Rawls,,Phi,W 24-10,,0/0,0,0,0,,1,4,0,,0,0,0,0,,0,0,0,,0.4
Zach Zenner,,@Bal,L 20-44,,0/0,0,0,0,,1,4,0,,0,0,0,0,,0,0,0,,0.4
Eddie Lacy,,Phi,W 24-10,,0/0,0,0,0,,1,3,0,,0,0,0,0,,0,0,0,,0.3
Steven Jackson,,@Buf,W 23-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darren Sproles*,,@Sea,L 10-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
John Kuhn*,,Car,W 31-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Reggie Bush,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DeAngelo Williams,,@Cin,W 23-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Fred Jackson,,Phi,W 24-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Adrian Peterson*,,LAR,L 16-32,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ahmad Bradshaw,,@Jax,L 10-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Pierre Thomas,,@Dal,L 14-38,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darren McFadden,,Wsh,W 38-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chris Johnson,,LAR,L 16-32,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jerome Felton,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tim Hightower,,@Chi,W 15-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Justin Forsett,,@Mia,L 9-35,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Mike Tolbert,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcel Reece,,Phi,W 24-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Donald Brown,,@Buf,W 23-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Arian Foster,,Den,W 35-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Rashad Jennings,,@Oak,L 17-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jorvorskie Lane,,@GB,L 20-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cedric Peerman*,,Pit,L 20-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Marcus Thigpen,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Darrel Young,,@NO,L 21-31,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Antone Smith,,@GB,L 20-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
C.J. Spiller*,,@NYJ,L 31-38,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ryan Mathews,,@Sea,L 10-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Dexter McCluster,,Cle,W 19-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ben Tate,,@Cin,W 23-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Toby Gerhart,,Ind,W 30-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Boobie Dixon,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Starks,,TB,W 26-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Joique Bell,,@Bal,L 20-44,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
James Develin,,@Buf,W 23-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Tyler Clutts,,Wsh,W 38-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Stevan Ridley,,@Cin,W 23-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ryan Williams,,Wsh,W 38-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Thomas,,Den,W 35-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Anthony Sherman,,@NYJ,L 31-38,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Kendall Hunter,,Car,W 31-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Taiwan Jones*,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jordan Todman*,,@Ten,L 13-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Roy Helu Jr.,,NYG,W 24-17,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
DuJuan Harris,,Ind,W 30-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Patrick DiMarco,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Matt Asiata,,@Bal,L 20-44,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Shaun Draughn,,@Oak,L 17-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chase Reynolds,,@Ari,W 32-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Will Johnson,,@Oak,L 17-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Trent Richardson,,Det,W 44-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Doug Martin,,@GB,L 20-26,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Isaiah Pead*,,Den,W 35-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Chris Polk,,@Ten,L 13-24,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
LaMike James,,Den,W 35-9,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bernard Pierce,,@Mia,L 9-35,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Robert Turbin*,,@Jax,L 10-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Ronnie Hillman,,Wsh,W 38-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cyrus Gray,,Min,L 9-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Vick Ballard,,Car,W 31-21,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daniel Herron,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bryce Brown,,Phi,W 24-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Daryl Richardson,,@Jax,L 10-30,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Cory Harkey,,@Ari,W 32-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Joe Banyard,,NE,L 3-23,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Derrick Coleman,,Min,L 9-14,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Jonas Gray,,Ind,W 30-10,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Lance Dunbar,,@Ari,W 32-16,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Brandon Bolden,,@Buf,W 23-3,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
Bobby Rainey Jr.,,Det,W 44-20,,0/0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,,0
