Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Darian Thompson DB NYG (8),,DETL 10-24 ,5,,0,5,0,0,0,0,0,,5%
James Bradberry DB CAR (11),,BUFW 9-3 ,5,,1,5,0,0,0,0,0,,12%
OUTRashard Robinson DB SF (11),,@SEAL 9-12 ,5,,0,5,0,0,0,0,0,,2%
Jabrill Peppers DB CLE (9),,@BALL 10-24 ,5,,0,5,0,0,0,0,0,,32%
Desmond King DB LAC (9),,MIAL 17-19 ,5,,1,5,0,0,0,0,0,,39%
William Gay DB PIT (9),,MINW 26-9 ,4,,1,2,0,0,1,0,0,,1%
IRTyvon Branch DB ARI (8),,@INDW 16-13 ,4,,3,4,0,0,0,0,0,,38%
Byron Maxwell DB MIA (1),,@LACW 19-17 ,4,,0,4,0,0,0,0,0,,2%
George Iloka DB CIN (6),,HOUL 9-13 ,4,,2,4,0,0,0,0,0,,4%
QXavier Rhodes DB MIN (9),,@PITL 9-26 ,4,,1,4,0,0,0,0,0,,11%
QShawn Williams DB CIN (6),,HOUL 9-13 ,4,,2,4,0,0,0,0,0,,5%
D.J. Swearinger DB WAS (5),,@LAW 27-20 ,4,,0,4,0,0,0,0,0,,13%
Logan Ryan DB TEN (8),,@JACW 37-16 ,4,,0,4,0,0,0,0,0,,18%
Tony Jefferson DB BAL (10),,CLEW 24-10 ,4,,1,4,0,0,0,0,0,,42%
Ha Ha Clinton-Dix DB GB (8),,@ATLL 23-34 ,4,,2,4,0,0,0,0,0,,64%
Kyle Fuller DB CHI (9),,@TBL 7-29 ,4,,0,4,0,0,0,0,0,,10%
Ricardo Allen DB ATL (5),,GBW 34-23 ,4,,2,4,0,0,0,0,0,,5%
Terrance Mitchell DB KC (10),,PHIW 27-20 ,4,,0,4,0,0,0,0,0,,26%
K'Waun Williams DB SF (11),,@SEAL 9-12 ,4,,2,4,0,0,0,0,0,,1%
Marcus Peters DB KC (10),,PHIW 27-20 ,4,,0,4,0,0,0,0,0,,40%
Trae Waynes DB MIN (9),,@PITL 9-26 ,4,,1,4,0,0,0,0,0,,30%
Eric Rowe DB NE (9),,@NOW 36-20 ,4,,0,4,0,0,0,0,0,,0%
IRVernon Hargreaves DB TB (1),,CHIW 29-7 ,4,,0,4,0,0,0,0,0,,12%
Kendall Fuller DB WAS (5),,@LAW 27-20 ,4,,0,4,0,0,0,0,0,,2%
IRJustin Simmons DB DEN (5),,DALW 42-17 ,4,,2,4,0,0,0,0,0,,18%
Juston Burris DB NYJ (11),,@OAKL 20-45 ,4,,0,4,0,0,0,0,0,,0%
IRLeShaun Sims DB TEN (8),,@JACW 37-16 ,4,,1,2,0,0,1,0,0,,1%
QWill Parks DB DEN (5),,DALW 42-17 ,4,,0,4,0,0,0,0,0,,0%
Trevor Williams DB LAC (9),,MIAL 17-19 ,4,,2,4,0,0,0,0,0,,3%
De'Vante Harris DB NO (5),,NEL 20-36 ,4,,0,4,0,0,0,0,0,,0%
Brian Poole DB ATL (5),,GBW 34-23 ,4,,2,4,0,0,0,0,0,,5%
Tre'Davious White DB BUF (6),,@CARL 3-9 ,4,,1,4,0,0,0,0,0,,41%
Adoree' Jackson DB TEN (8),,@JACW 37-16 ,4,,1,4,0,0,0,0,0,,39%
Rasul Douglas DB PHI (10),,@KCL 20-27 ,4,,0,4,0,0,0,0,0,,1%
Budda Baker DB ARI (8),,@INDW 16-13 ,4,,1,4,0,0,0,0,0,,31%
Josh Jones DB GB (8),,@ATLL 23-34 ,4,,0,4,0,0,0,0,0,,14%
IRAntoine Bethea DB ARI (8),,@INDW 16-13 ,3,,0,3,0,0,0,0,0,,35%
Corey Graham DB PHI (10),,@KCL 20-27 ,3,,1,3,0,0,0,0,0,,8%
Reggie Nelson DB OAK (10),,NYJW 45-20 ,3,,5,3,0,0,0,0,0,,20%
IRNate Allen DB MIA (1),,@LACW 19-17 ,3,,2,3,0,0,0,0,0,,2%
Darian Stewart DB DEN (5),,DALW 42-17 ,3,,0,3,0,0,0,0,0,,5%
Patrick Peterson DB ARI (8),,@INDW 16-13 ,3,,0,3,0,0,0,0,0,,12%
Da'Norris Searcy DB TEN (8),,@JACW 37-16 ,3,,2,1,1,0,0,0,0,,2%
Sterling Moore DB NO (5),,NEL 20-36 ,3,,0,3,0,0,0,0,0,,0%
Morris Claiborne DB NYJ (11),,@OAKL 20-45 ,3,,2,3,0,0,0,0,0,,2%
Casey Hayward DB LAC (9),,MIAL 17-19 ,3,,2,3,0,0,0,0,0,,14%
Eddie Pleasant DB HOU (7),,@CINW 13-9 ,3,,1,3,0,0,0,0,0,,1%
Cody Davis DB LA (8),,WASL 20-27 ,3,,1,3,0,0,0,0,0,,0%
IRJimmie Ward DB SF (11),,@SEAL 9-12 ,3,,2,3,0,0,0,0,0,,4%
Darqueze Dennard DB CIN (6),,HOUL 9-13 ,3,,0,3,0,0,0,0,0,,19%
IRPhillip Gaines DB KC (10),,PHIW 27-20 ,3,,0,3,0,0,0,0,0,,1%
Aaron Colvin DB JAC (8),,TENL 16-37 ,3,,0,3,0,0,0,0,0,,1%
OUTDamarious Randall DB GB (8),,@ATLL 23-34 ,3,,0,3,0,0,0,0,0,,7%
Kevin Johnson DB HOU (7),,@CINW 13-9 ,3,,1,3,0,0,0,0,0,,1%
Quandre Diggs DB DET (7),,@NYGW 24-10 ,3,,0,3,0,0,0,0,0,,2%
Deshazor Everett DB WAS (5),,@LAW 27-20 ,3,,0,3,0,0,0,0,0,,1%
OUTCurtis Riley DB TEN (8),,@JACW 37-16 ,3,,0,1,1,0,0,0,0,,0%
Artie Burns DB PIT (9),,MINW 26-9 ,3,,1,2,0,0,0,1,0,,3%
Kevin Byard DB TEN (8),,@JACW 37-16 ,3,,3,3,0,0,0,0,0,,54%
Daryl Worley DB CAR (11),,BUFW 9-3 ,3,,0,3,0,0,0,0,0,,6%
Vonn Bell DB NO (5),,NEL 20-36 ,3,,2,3,0,0,0,0,0,,31%
Miles Killebrew DB DET (7),,@NYGW 24-10 ,3,,1,3,0,0,0,0,0,,11%
Kavon Frazier DB DAL (6),,@DENL 17-42 ,3,,0,3,0,0,0,0,0,,0%
Briean Boddy-Calhoun DB CLE (9),,@BALL 10-24 ,3,,0,3,0,0,0,0,0,,1%
IRKentrell Brice DB GB (8),,@ATLL 23-34 ,3,,0,3,0,0,0,0,0,,0%
Jamal Adams DB NYJ (11),,@OAKL 20-45 ,3,,1,3,0,0,0,0,0,,44%
IRMalik Hooker DB IND (11),,ARIL 13-16 ,3,,1,1,1,0,0,0,0,,18%
Marcus Williams DB NO (5),,NEL 20-36 ,3,,2,3,0,0,0,0,0,,4%
Johnathan Joseph DB HOU (7),,@CINW 13-9 ,2,,1,2,0,0,0,0,0,,5%
Captain Munnerlyn DB CAR (11),,BUFW 9-3 ,2,,0,2,0,0,0,0,0,,1%
Patrick Robinson DB PHI (10),,@KCL 20-27 ,2,,0,2,0,0,0,0,0,,5%
Earl Thomas DB SEA (6),,SFW 12-9 ,2,,1,2,0,0,0,0,0,,36%
Morgan Burnett DB GB (8),,@ATLL 23-34 ,2,,3,2,0,0,0,0,0,,41%
QT.J. Ward DB TB (1),,CHIW 29-7 ,2,,0,2,0,0,0,0,0,,27%
IRJimmy Smith DB BAL (10),,CLEW 24-10 ,2,,0,2,0,0,0,0,0,,5%
Stephon Gilmore DB NE (9),,@NOW 36-20 ,2,,0,2,0,0,0,0,0,,4%
Dre Kirkpatrick DB CIN (6),,HOUL 9-13 ,2,,0,2,0,0,0,0,0,,4%
IRTavon Wilson DB DET (7),,@NYGW 24-10 ,2,,2,2,0,0,0,0,0,,18%
Keith Tandy DB TB (1),,CHIW 29-7 ,2,,0,2,0,0,0,0,0,,6%
IRMichael Thomas DB MIA (1),,@LACW 19-17 ,2,,0,2,0,0,0,0,0,,0%
Leonard Johnson DB BUF (6),,@CARL 3-9 ,2,,0,2,0,0,0,0,0,,1%
Duron Harmon DB NE (9),,@NOW 36-20 ,2,,1,2,0,0,0,0,0,,0%
Bradley McDougald DB SEA (6),,SFW 12-9 ,2,,1,2,0,0,0,0,0,,12%
Bradley Roby DB DEN (5),,DALW 42-17 ,2,,0,2,0,0,0,0,0,,3%
Dontae Johnson DB SF (11),,@SEAL 9-12 ,2,,2,2,0,0,0,0,0,,6%
Ross Cockrell DB NYG (8),,DETL 10-24 ,2,,1,2,0,0,0,0,0,,0%
E.J. Gaines DB BUF (6),,@CARL 3-9 ,2,,2,2,0,0,0,0,0,,4%
Bashaud Breeland DB WAS (5),,@LAW 27-20 ,2,,0,2,0,0,0,0,0,,11%
Malcolm Butler DB NE (9),,@NOW 36-20 ,2,,0,2,0,0,0,0,0,,17%
Byron Jones DB DAL (6),,@DENL 17-42 ,2,,0,2,0,0,0,0,0,,26%
IRQuinten Rollins DB GB (8),,@ATLL 23-34 ,2,,1,2,0,0,0,0,0,,1%
Jordan Richards DB NE (9),,@NOW 36-20 ,2,,0,2,0,0,0,0,0,,1%
IRJaquiski Tartt DB SF (11),,@SEAL 9-12 ,2,,3,2,0,0,0,0,0,,15%
Bobby McCain DB MIA (1),,@LACW 19-17 ,2,,1,2,0,0,0,0,0,,1%
Jalen Ramsey DB JAC (8),,TENL 16-37 ,2,,0,2,0,0,0,0,0,,26%
OUTJalen Mills DB PHI (10),,@KCL 20-27 ,2,,0,2,0,0,0,0,0,,45%
Blake Countess DB LA (8),,WASL 20-27 ,2,,0,2,0,0,0,0,0,,1%
Jonathan Jones DB NE (9),,@NOW 36-20 ,2,,0,2,0,0,0,0,0,,0%
IRGareon Conley DB OAK (10),,NYJW 45-20 ,2,,1,2,0,0,0,0,0,,2%
Marlon Humphrey DB BAL (10),,CLEW 24-10 ,2,,0,2,0,0,0,0,0,,3%
IRKevin King DB GB (8),,@ATLL 23-34 ,2,,1,2,0,0,0,0,0,,3%
Quincy Wilson DB IND (11),,ARIL 13-16 ,2,,0,2,0,0,0,0,0,,1%
IRMontae Nicholson DB WAS (5),,@LAW 27-20 ,2,,0,2,0,0,0,0,0,,0%
Terence Newman DB MIN (9),,@PITL 9-26 ,1,,0,1,0,0,0,0,0,,1%
Mike Adams DB CAR (11),,BUFW 9-3 ,1,,1,1,0,0,0,0,0,,11%
Brice McCain DB TEN (8),,@JACW 37-16 ,1,,0,1,0,0,0,0,0,,0%
Colt Anderson DB BUF (6),,@CARL 3-9 ,1,,0,1,0,0,0,0,0,,0%
Joe Haden DB PIT (9),,MINW 26-9 ,1,,0,1,0,0,0,0,0,,5%
OUTNolan Carroll DB DAL (6),,@DENL 17-42 ,1,,0,1,0,0,0,0,0,,1%
IRKam Chancellor DB SEA (6),,SFW 12-9 ,1,,4,1,0,0,0,0,0,,37%
Kurt Coleman DB CAR (11),,BUFW 9-3 ,1,,2,1,0,0,0,0,0,,29%
Sherrick McManis DB CHI (9),,@TBL 7-29 ,1,,0,1,0,0,0,0,0,,0%
Rafael Bush DB NO (5),,NEL 20-36 ,1,,0,1,0,0,0,0,0,,1%
QAnthony Levine DB BAL (10),,CLEW 24-10 ,1,,0,1,0,0,0,0,0,,0%
Marcus Gilchrist DB HOU (7),,@CINW 13-9 ,1,,0,1,0,0,0,0,0,,2%
OUTShareece Wright DB BUF (6),,@CARL 3-9 ,1,,0,0,0,0,0,0,0,,2%
QDavon House DB GB (8),,@ATLL 23-34 ,1,,2,1,0,0,0,0,0,,2%
Ron Parker DB KC (10),,PHIW 27-20 ,1,,0,1,0,0,0,0,0,,14%
Tashaun Gipson DB JAC (8),,TENL 16-37 ,1,,1,1,0,0,0,0,0,,15%
OUTRodney McLeod DB PHI (10),,@KCL 20-27 ,1,,1,1,0,0,0,0,0,,15%
OUTDavid Amerson DB OAK (10),,NYJW 45-20 ,1,,0,1,0,0,0,0,0,,5%
Brynden Trawick DB TEN (8),,@JACW 37-16 ,1,,0,1,0,0,0,0,0,,0%
Dexter McCoil DB LAC (9),,MIAL 17-19 ,1,,0,1,0,0,0,0,0,,0%
Dexter McDougle DB PHI (10),,@KCL 20-27 ,1,,0,1,0,0,0,0,0,,0%
Andre Hal DB HOU (7),,@CINW 13-9 ,1,,1,1,0,0,0,0,0,,3%
OUTNevin Lawson DB DET (7),,@NYGW 24-10 ,1,,0,1,0,0,0,0,0,,1%
Jaylen Watkins DB PHI (10),,@KCL 20-27 ,1,,1,1,0,0,0,0,0,,0%
IRDewey McDonald DB SEA (6),,SFW 12-9 ,1,,0,1,0,0,0,0,0,,0%
OUTAdrian Phillips DB LAC (9),,MIAL 17-19 ,1,,0,1,0,0,0,0,0,,3%
Josh Shaw DB CIN (6),,HOUL 9-13 ,1,,0,1,0,0,0,0,0,,0%
Derron Smith DB CIN (6),,HOUL 9-13 ,1,,0,1,0,0,0,0,0,,0%
Darryl Roberts DB NYJ (11),,@OAKL 20-45 ,1,,2,1,0,0,0,0,0,,0%
Kurtis Drummond DB HOU (7),,@CINW 13-9 ,1,,2,1,0,0,0,0,0,,0%
IRCorey Moore DB HOU (7),,@CINW 13-9 ,1,,2,1,0,0,0,0,0,,0%
William Jackson DB CIN (6),,HOUL 9-13 ,1,,0,1,0,0,0,0,0,,1%
Mackensie Alexander DB MIN (9),,@PITL 9-26 ,1,,0,1,0,0,0,0,0,,0%
Jayron Kearse DB MIN (9),,@PITL 9-26 ,1,,0,1,0,0,0,0,0,,0%
Cre'von LeBlanc DB CHI (9),,@TBL 7-29 ,1,,0,1,0,0,0,0,0,,0%
Chris Milton DB IND (11),,ARIL 13-16 ,1,,0,0,0,0,0,0,0,,0%
Antonio Hamilton DB OAK (10),,NYJW 45-20 ,1,,0,1,0,0,0,0,0,,0%
Marwin Evans DB GB (8),,@ATLL 23-34 ,1,,0,1,0,0,0,0,0,,0%
IRJustin Evans DB TB (1),,CHIW 29-7 ,1,,0,1,0,0,0,0,0,,14%
Fabian Moreau DB WAS (5),,@LAW 27-20 ,1,,0,1,0,0,0,0,0,,0%
Adrian Colbert DB SF (11),,@SEAL 9-12 ,1,,1,1,0,0,0,0,0,,1%
Chuck Clark DB BAL (10),,CLEW 24-10 ,1,,0,1,0,0,0,0,0,,0%
QKenny Moore DB IND (11),,ARIL 13-16 ,1,,0,1,0,0,0,0,0,,0%
Michael Mitchell DB PIT (9),,MINW 26-9 ,0,,2,0,0,0,0,0,0,,4%
IRChris Maragos DB PHI (10),,@KCL 20-27 ,0,,1,0,0,0,0,0,0,,0%
Marcus Sherels DB MIN (9),,@PITL 9-26 ,0,,0,0,0,0,0,0,0,,1%
Colin Jones DB CAR (11),,BUFW 9-3 ,0,,1,0,0,0,0,0,0,,0%
Trumaine Johnson DB LA (8),,WASL 20-27 ,0,,0,0,0,0,0,0,0,,33%
D.J. Hayden DB DET (7),,@NYGW 24-10 ,0,,0,0,0,0,0,0,0,,2%
Nat Berhe DB NYG (8),,DETL 10-24 ,0,,1,0,0,0,0,0,0,,0%
Bryce Callahan DB CHI (9),,@TBL 7-29 ,0,,0,0,0,0,0,0,0,,0%
Justin Coleman DB SEA (6),,SFW 12-9 ,0,,1,0,0,0,0,0,0,,1%
Michael Davis DB LAC (9),,MIAL 17-19 ,0,,1,0,0,0,0,0,0,,0%
