Name,,Opp,FPts,,Ast,Solo,INT,Sack,FF,FR,TD,,% Own
Vinny Curry DL PHI (10),,CHIW 31-3 ,2,,0,2,0,0,0,0,0,,6%
QMichael Brockers DL LA (8),,NOW 26-20 ,2,,2,2,0,0,0,0,0,,30%
Tyrunn Walker DL LA (8),,NOW 26-20 ,2,,0,2,0,0,0,0,0,,1%
QBrandon Williams DL BAL (10),,HOUW 23-16 ,2,,2,2,0,0,0,0,0,,2%
Cornellius Carradine DL SF (11),,SEAL 13-24 ,2,,0,2,0,0,0,0,0,,0%
Akeem Spence DL DET (7),,MINL 23-30 ,2,,3,1,0,0.5,0,0,0,,0%
Chris Smith DL CIN (6),,CLEW 30-16 ,2,,2,1,0,0.5,0,0,0,,1%
Shelby Harris DL DEN (5),,@OAKL 14-21 ,2,,2,1,0,0.5,0,0,0,,1%
Cassius Marsh DL SF (11),,SEAL 13-24 ,2,,0,2,0,0,0,0,0,,2%
Brandon Dunn DL HOU (7),,@BALL 16-23 ,2,,2,2,0,0,0,0,0,,0%
Mike Pennel DL NYJ (11),,CARL 27-35 ,2,,5,2,0,0,0,0,0,,0%
Dante Fowler DL JAC (8),,@ARIL 24-27 ,2,,0,2,0,0,0,0,0,,52%
Malcom Brown DL NE (9),,MIAW 35-17 ,2,,0,2,0,0,0,0,0,,5%
Jordan Phillips DL MIA (1),,@NEL 17-35 ,2,,1,2,0,0,0,0,0,,0%
Frank Clark DL SEA (6),,@SFW 24-13 ,2,,1,1,0,0.5,0,0,0,,20%
Ryan Russell DL TB (1),,@ATLL 20-34 ,2,,1,2,0,0,0,0,0,,0%
Tyeler Davison DL NO (5),,@LAL 20-26 ,2,,0,2,0,0,0,0,0,,0%
OUTXavier Williams DL ARI (8),,JACW 27-24 ,2,,0,2,0,0,0,0,0,,0%
Richard Ash DL DAL (6),,LACL 6-28 ,2,,0,2,0,0,0,0,0,,0%
IRShaq Lawson DL BUF (6),,@KCW 16-10 ,2,,2,2,0,0,0,0,0,,11%
Vernon Butler DL CAR (11),,@NYJW 35-27 ,2,,2,2,0,0,0,0,0,,0%
Sheldon Day DL SF (11),,SEAL 13-24 ,2,,0,2,0,0,0,0,0,,0%
Matt Judon DL BAL (10),,HOUW 23-16 ,2,,0,2,0,0,0,0,0,,58%
Eddie Yarbrough DL BUF (6),,@KCW 16-10 ,2,,0,2,0,0,0,0,0,,1%
Michael Pierce DL BAL (10),,HOUW 23-16 ,2,,1,2,0,0,0,0,0,,8%
Trevon Coley DL CLE (9),,@CINL 16-30 ,2,,1,2,0,0,0,0,0,,1%
Branden Jackson DL SEA (6),,@SFW 24-13 ,2,,1,1,0,0.5,0,0,0,,0%
Solomon Thomas DL SF (11),,SEAL 13-24 ,2,,0,2,0,0,0,0,0,,25%
Davon Godchaux DL MIA (1),,@NEL 17-35 ,2,,3,2,0,0,0,0,0,,1%
Lewis Neal DL DAL (6),,LACL 6-28 ,2,,0,2,0,0,0,0,0,,0%
Tom Johnson DL MIN (9),,@DETW 30-23 ,1,,0,1,0,0,0,0,0,,0%
Charles Johnson DL CAR (11),,@NYJW 35-27 ,1,,1,1,0,0,0,0,0,,5%
Brandon Mebane DL LAC (9),,@DALW 28-6 ,1,,0,1,0,0,0,0,0,,1%
Chris Long DL PHI (10),,CHIW 31-3 ,1,,0,1,0,0,0,0,0,,5%
Pat Sims DL CIN (6),,CLEW 30-16 ,1,,1,0,0,0.5,0,0,0,,0%
Ndamukong Suh DL MIA (1),,@NEL 17-35 ,1,,0,1,0,0,0,0,0,,44%
Al Woods DL IND (11),,TENL 16-20 ,1,,3,1,0,0,0,0,0,,1%
Jurrell Casey DL TEN (8),,@INDW 20-16 ,1,,1,1,0,0,0,0,0,,28%
Lawrence Guy DL NE (9),,MIAW 35-17 ,1,,3,1,0,0,0,0,0,,2%
Karl Klug DL TEN (8),,@INDW 20-16 ,1,,0,1,0,0,0,0,0,,1%
IRJohn Hughes DL NO (5),,@LAL 20-26 ,1,,1,1,0,0,0,0,0,,0%
Andre Branch DL MIA (1),,@NEL 17-35 ,1,,2,1,0,0,0,0,0,,3%
Dontari Poe DL ATL (5),,TBW 34-20 ,1,,0,1,0,0,0,0,0,,4%
Melvin Ingram DL LAC (9),,@DALW 28-6 ,1,,1,1,0,0,0,0,0,,81%
Ryan Davis DL BUF (6),,@KCW 16-10 ,1,,0,1,0,0,0,0,0,,0%
Star Lotulelei DL CAR (11),,@NYJW 35-27 ,1,,3,1,0,0,0,0,0,,1%
Sylvester Williams DL TEN (8),,@INDW 20-16 ,1,,1,1,0,0,0,0,0,,0%
Kawann Short DL CAR (11),,@NYJW 35-27 ,1,,3,1,0,0,0,0,0,,34%
Margus Hunt DL IND (11),,TENL 16-20 ,1,,1,1,0,0,0,0,0,,1%
John Jenkins DL CHI (9),,@PHIL 3-31 ,1,,0,1,0,0,0,0,0,,0%
Cornelius Washington DL DET (7),,MINL 23-30 ,1,,0,1,0,0,0,0,0,,0%
David Bass DL NYJ (11),,CARL 27-35 ,1,,0,1,0,0,0,0,0,,1%
Abry Jones DL JAC (8),,@ARIL 24-27 ,1,,0,1,0,0,0,0,0,,1%
Kareem Martin DL ARI (8),,JACW 27-24 ,1,,0,1,0,0,0,0,0,,0%
OUTTimmy Jernigan DL PHI (10),,CHIW 31-3 ,1,,2,1,0,0,0,0,0,,3%
Kony Ealy DL NYJ (11),,CARL 27-35 ,1,,0,1,0,0,0,0,0,,7%
Will Clarke DL TB (1),,@ATLL 20-34 ,1,,0,1,0,0,0,0,0,,0%
Stephon Tuitt DL PIT (9),,GBW 31-28 ,1,,1,1,0,0,0,0,0,,10%
Justin Ellis DL OAK (10),,DENW 21-14 ,1,,0,1,0,0,0,0,0,,2%
Terrence Fede DL MIA (1),,@NEL 17-35 ,1,,1,1,0,0,0,0,0,,0%
Danny Shelton DL CLE (9),,@CINL 16-30 ,1,,0,1,0,0,0,0,0,,4%
Carl Davis DL BAL (10),,HOUW 23-16 ,1,,1,1,0,0,0,0,0,,0%
Grady Jarrett DL ATL (5),,TBW 34-20 ,1,,1,1,0,0,0,0,0,,10%
Sheldon Rankins DL NO (5),,@LAL 20-26 ,1,,0,1,0,0,0,0,0,,5%
QDeForest Buckner DL SF (11),,SEAL 13-24 ,1,,0,1,0,0,0,0,0,,55%
Austin Johnson DL TEN (8),,@INDW 20-16 ,1,,0,1,0,0,0,0,0,,0%
Javon Hargrave DL PIT (9),,GBW 31-28 ,1,,0,1,0,0,0,0,0,,3%
QChris Jones DL KC (10),,BUFL 10-16 ,1,,0,1,0,0,0,0,0,,24%
OUTQuinton Jefferson DL SEA (6),,@SFW 24-13 ,1,,0,1,0,0,0,0,0,,0%
Anthony Zettel DL DET (7),,MINL 23-30 ,1,,1,0,0,0.5,0,0,0,,30%
Ufomba Kamalu DL HOU (7),,@BALL 16-23 ,1,,0,1,0,0,0,0,0,,0%
OUTEddie Vanderdoes DL OAK (10),,DENW 21-14 ,1,,0,1,0,0,0,0,0,,0%
Jordan Willis DL CIN (6),,CLEW 30-16 ,1,,0,1,0,0,0,0,0,,2%
Deatrich Wise DL NE (9),,MIAW 35-17 ,1,,0,1,0,0,0,0,0,,3%
Ryan Glasgow DL CIN (6),,CLEW 30-16 ,1,,0,1,0,0,0,0,0,,0%
Grover Stewart DL IND (11),,TENL 16-20 ,1,,1,1,0,0,0,0,0,,0%
IRVincent Taylor DL MIA (1),,@NEL 17-35 ,1,,0,1,0,0,0,0,0,,0%
Caleb Brantley DL CLE (9),,@CINL 16-30 ,1,,0,1,0,0,0,0,0,,1%
OUTTreyvon Hester DL OAK (10),,DENW 21-14 ,1,,2,1,0,0,0,0,0,,0%
Lawrence Thomas DL NYJ (11),,CARL 27-35 ,0.5,,0,0,0,0,0,0,0,,0%
Kyle Williams DL BUF (6),,@KCW 16-10 ,0,,1,0,0,0,0,0,0,,12%
Ahtyba Rubin DL ATL (5),,TBW 34-20 ,0,,1,0,0,0,0,0,0,,1%
Clinton McDonald DL TB (1),,@ATLL 20-34 ,0,,0,0,0,0,0,0,0,,2%
Tyson Alualu DL PIT (9),,GBW 31-28 ,0,,1,0,0,0,0,0,0,,1%
Kyle Love DL CAR (11),,@NYJW 35-27 ,0,,1,0,0,0,0,0,0,,0%
Adrian Clayborn DL ATL (5),,TBW 34-20 ,0,,0,0,0,0,0,0,0,,23%
Allen Bailey DL KC (10),,BUFL 10-16 ,0,,1,0,0,0,0,0,0,,7%
Jarvis Jenkins DL KC (10),,BUFL 10-16 ,0,,1,0,0,0,0,0,0,,1%
Tyrone Crawford DL DAL (6),,LACL 6-28 ,0,,1,0,0,0,0,0,0,,6%
IRDerek Wolfe DL DEN (5),,@OAKL 14-21 ,0,,1,0,0,0,0,0,0,,11%
OUTJohnathan Hankins DL IND (11),,TENL 16-20 ,0,,4,0,0,0,0,0,0,,4%
Quinton Dial DL GB (8),,@PITL 28-31 ,0,,1,0,0,0,0,0,0,,0%
A.J. Francis DL WAS (5),,NYGW 20-10 ,0,,2,0,0,0,0,0,0,,0%
OUTBenson Mayowa DL DAL (6),,LACL 6-28 ,0,,1,0,0,0,0,0,0,,2%
Demarcus Lawrence DL DAL (6),,LACL 6-28 ,0,,4,0,0,0,0,0,0,,82%
Robert Thomas DL NYG (8),,@WASL 10-20 ,0,,2,0,0,0,0,0,0,,0%
Ethan Westbrooks DL LA (8),,NOW 26-20 ,0,,1,0,0,0,0,0,0,,1%
Deandre Coleman DL BUF (6),,@KCW 16-10 ,0,,1,0,0,0,0,0,0,,0%
Leonard Williams DL NYJ (11),,CARL 27-35 ,0,,0,0,0,0,0,0,0,,31%
Xavier Cooper DL NYJ (11),,CARL 27-35 ,0,,2,0,0,0,0,0,0,,0%
Nate Orchard DL CLE (9),,@CINL 16-30 ,0,,2,0,0,0,0,0,0,,0%
Christian Ringo DL DET (7),,MINL 23-30 ,0,,0,0,0,0,0,0,0,,0%
Darius Philon DL LAC (9),,@DALW 28-6 ,0,,1,0,0,0,0,0,0,,1%
QMario Edwards DL OAK (10),,DENW 21-14 ,0,,1,0,0,0,0,0,0,,11%
Jarran Reed DL SEA (6),,@SFW 24-13 ,0,,1,0,0,0,0,0,0,,4%
Maliek Collins DL DAL (6),,LACL 6-28 ,0,,2,0,0,0,0,0,0,,2%
Carl Nassib DL CLE (9),,@CINL 16-30 ,0,,3,0,0,0,0,0,0,,2%
David Onyemata DL NO (5),,@LAL 20-26 ,0,,2,0,0,0,0,0,0,,0%
Dean Lowry DL GB (8),,@PITL 28-31 ,0,,1,0,0,0,0,0,0,,1%
QMatt Ioannidis DL WAS (5),,NYGW 20-10 ,0,,1,0,0,0,0,0,0,,0%
Tyrone Holmes DL CLE (9),,@CINL 16-30 ,0,,1,0,0,0,0,0,0,,0%
Joel Heath DL HOU (7),,@BALL 16-23 ,0,,1,0,0,0,0,0,0,,0%
Charles Harris DL MIA (1),,@NEL 17-35 ,0,,1,0,0,0,0,0,0,,5%
Montravius Adams DL GB (8),,@PITL 28-31 ,0,,1,0,0,0,0,0,0,,0%
IRNazair Jones DL SEA (6),,@SFW 24-13 ,0,,0,0,0,0,0,0,0,,1%
Jeremiah Ledbetter DL DET (7),,MINL 23-30 ,0,,0,0,0,0,0,0,0,,0%
