PLAYER,OPP,STATUS ET,C/A,YDS,TD,INT,RUSH,YDS,TD,REC,YDS,TD,PTS
Marlon Mack,Pit,L 17-20,0/0,0,0,0,7.7,33,0.3,1.9,15.1,0,8.5
Devontae Booker,NE,L 16-41,0/0,0,0,0,6.3,26.5,0.1,2.5,21.3,0.1,8.5
Wayne Gallman,@SF,L 21-31,0/0,0,0,0,7.6,31.1,0.2,1.4,11.8,0,6.7
Jamaal Charles*,NE,L 16-41,0/0,0,0,0,4.9,26,0.1,1.7,13.9,0,6.4
C.J. Prosise*,@Ari,W 22-16,0/0,0,0,0,5.1,21.2,0.1,1.5,15.7,0.1,6.3
Austin Ekeler,@Jax,L 17-20,0/0,0,0,0,4.7,19.5,0.1,2.1,16.1,0,6.3
D'Onta Foreman*,@LAR,L 7-33,0/0,0,0,0,8.7,37.3,0.2,0.5,3.6,0,5.7
Mike Tolbert,NO,L 10-47,0/0,0,0,0,6.4,25.9,0.2,0.9,6.7,0,5.6
Rod Smith*,@Atl,L 7-27,0/0,0,0,0,7,27.8,0.3,0.5,3.9,0,5.4
Kyle Juszczyk,NYG,W 31-21,0/0,0,0,0,1.3,4.4,0.1,2.1,16.6,0.1,5.1
Charles Sims,NYJ,W 15-10,0/0,0,0,0,1.2,4.9,0,2,17.3,0.1,4.8
Peyton Barber,NYJ,W 15-10,0/0,0,0,0,4.9,20.2,0.1,0.8,6.1,0,4.1
J.D. McKissic,@Ari,W 22-16,0/0,0,0,0,2.6,9.7,0,1.3,10.6,0,3.8
Lance Dunbar,Hou,W 33-7,0/0,0,0,0,2.6,10.7,0.1,0.7,6.8,0,3.2
Dwayne Washington,Cle,W 38-24,0/0,0,0,0,5.1,17.4,0.2,0.2,2.1,0,3.1
James Conner*,@Ind,W 20-17,0/0,0,0,0,3.8,15,0.2,0,0,0,2.6
Tommy Bohanon,LAC,W 20-17,0/0,0,0,0,0.3,1.4,0,0.8,6.5,0,1.9
Corey Grant,LAC,W 20-17,0/0,0,0,0,1,4.5,0,0.6,5,0,1.8
Benny Cunningham,GB,L 16-23,0/0,0,0,0,0.9,3.9,0,0.6,5,0,1.7
Jamaal Williams,@Chi,W 23-16,0/0,0,0,0,1.7,6.6,0.1,0.2,1.6,0,1.4
Kerwynn Williams,Sea,L 16-22,0/0,0,0,0,1.1,4.8,0,0.3,2.3,0,1.3
C.J. Ham,@Wsh,W 38-30,0/0,0,0,0,0.3,0.9,0,0.5,3.9,0,1.2
Jacquizz Rodgers,NYJ,W 15-10,0/0,0,0,0,1,4,0,0.3,2,0,1
Michael Burton,GB,L 16-23,0/0,0,0,0,0.3,1,0,0.4,3.3,0,1
Fozzy Whittaker,Mia,W 45-21,0/0,0,0,0,0.9,3.6,0,0.2,2.1,0,0.9
Samaje Perine,Min,L 30-38,0/0,0,0,0,0.7,2.7,0,0.3,2.3,0,0.9
Andy Janovich,NE,L 16-41,0/0,0,0,0,0.2,0.8,0,0.3,2.3,0,0.7
Alfred Blue,@LAR,L 7-33,0/0,0,0,0,1.4,5.8,0,0,0,0,0.7
Josh Ferguson,Pit,L 17-20,0/0,0,0,0,0.5,1.8,0,0.2,1.9,0,0.7
Matthew Dayes,@Det,L 24-38,0/0,0,0,0,0.4,1.7,0,0.2,2,0,0.7
Patrick DiMarco,NO,L 10-47,0/0,0,0,0,0.3,1,0,0.2,1.8,0,0.6
James Develin,@Den,W 41-16,0/0,0,0,0,0,0,0,0.3,2.1,0,0.6
Aaron Ripkowski,@Chi,W 23-16,0/0,0,0,0,0.2,1,0,0.2,1.6,0,0.6
Derrick Coleman,Dal,W 27-7,0/0,0,0,0,0,0,0,0.3,2.1,0,0.6
Justin Davis,Hou,W 33-7,0/0,0,0,0,0.9,3.3,0,0,0,0,0.5
Jay Prosch,@LAR,L 7-33,0/0,0,0,0,0,0,0,0.2,1.8,0,0.5
Terrell Watson,@Ind,W 20-17,0/0,0,0,0,0.7,2.7,0,0,0,0,0.4
Zach Line,@Buf,W 47-10,0/0,0,0,0,0,0,0,0.1,1.1,0,0.3
Ryan Hewitt,@Ten,L 20-24,0/0,0,0,0,0,0,0,0.1,1,0,0.3
Danny Vitale*,@Det,L 24-38,0/0,0,0,0,0,0,0,0.1,1,0,0.3
Raheem Mostert*,NYG,W 31-21,0/0,0,0,0,0.4,1.5,0,0,0,0,0.2
Trey Edmunds,@Buf,W 47-10,0/0,0,0,0,0.3,1,0,0,0,0,0.2
Steven Jackson,@Den,W 41-16,0/0,0,0,0,0,0,0,0,0,0,0
Darren Sproles*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
John Kuhn*,@Buf,W 47-10,0/0,0,0,0,0,0,0,0,0,0,0
Reggie Bush,NO,L 10-47,0/0,0,0,0,0,0,0,0,0,0,0
DeAngelo Williams,@Ind,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Fred Jackson,@Ari,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Marshawn Lynch,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ahmad Bradshaw,Pit,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Pierre Thomas,Min,L 30-38,0/0,0,0,0,0,0,0,0,0,0,0
Chris Johnson,Sea,L 16-22,0/0,0,0,0,0,0,0,0,0,0,0
Matt Forte*,@TB,L 10-15,0/0,0,0,0,0,0,0,0,0,0,0
Jerome Felton,NO,L 10-47,0/0,0,0,0,0,0,0,0,0,0,0
Tim Hightower,NYG,W 31-21,0/0,0,0,0,0,0,0,0,0,0,0
Justin Forsett,NE,L 16-41,0/0,0,0,0,0,0,0,0,0,0,0
Marcel Reece,@Ari,W 22-16,0/0,0,0,0,0,0,0,0,0,0,0
Danny Woodhead,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Donald Brown,@Den,W 41-16,0/0,0,0,0,0,0,0,0,0,0,0
Arian Foster,@Car,L 21-45,0/0,0,0,0,0,0,0,0,0,0,0
Rashad Jennings,@SF,L 21-31,0/0,0,0,0,0,0,0,0,0,0,0
Jorvorskie Lane,NYJ,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
Cedric Peerman*,@Ten,L 20-24,0/0,0,0,0,0,0,0,0,0,0,0
Marcus Thigpen,NO,L 10-47,0/0,0,0,0,0,0,0,0,0,0,0
Darrel Young,Mia,W 45-21,0/0,0,0,0,0,0,0,0,0,0,0
Antone Smith,NYJ,W 15-10,0/0,0,0,0,0,0,0,0,0,0,0
C.J. Spiller*,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Ryan Mathews,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Dexter McCluster,@Jax,L 17-20,0/0,0,0,0,0,0,0,0,0,0,0
Ben Tate,@Ind,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Toby Gerhart,LAC,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Boobie Dixon,NO,L 10-47,0/0,0,0,0,0,0,0,0,0,0,0
LeGarrette Blount,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
James Starks,@Chi,W 23-16,0/0,0,0,0,0,0,0,0,0,0,0
Joique Bell,Cle,W 38-24,0/0,0,0,0,0,0,0,0,0,0,0
Tyler Clutts,@Atl,L 7-27,0/0,0,0,0,0,0,0,0,0,0,0
Stevan Ridley,@Ind,W 20-17,0/0,0,0,0,0,0,0,0,0,0,0
Ryan Williams,@Atl,L 7-27,0/0,0,0,0,0,0,0,0,0,0,0
Daniel Thomas,@Car,L 21-45,0/0,0,0,0,0,0,0,0,0,0,0
Anthony Sherman,** BYE **,0/0,0,0,0,0,0,0,0,0,0,--
Kendall Hunter,@Buf,W 47-10,0/0,0,0,0,0,0,0,0,0,0,0
Taiwan Jones*,NO,L 10-47,0/0,0,0,0,0,0,0,0,0,0,0
